review_score,review_comment_message,Avaliação,Tempo_de_Resposta
2,"comprei um produto para ser entregue por essa loja
e ainda não recebi
pois assim já se passou a data de entrega",Negativa,23.51
5,Ótimo serviço,Positiva,47.626666666666665
4,"Ótima compra. Ótimo produto. Só senti falta de algum comunicado entre a compra e a chegada do produto, só contato. Mas valeu.",Positiva,25.648055555555555
1,veio conforme o pedido mais o pós venda não respondeu nenhuma das minhas perguntas,Negativa,162.67055555555555
5,,Positiva,33.39333333333333
5,,Positiva,71.77555555555556
1,"Comprei duas mochilas, recebi apenas uma, o natal está chegando e até agora nada!",Negativa,154.47555555555556
4,,Positiva,131.84666666666666
5,Perfeitos😁,Positiva,21.863333333333333
5,,Positiva,46.56611111111111
1,,Negativa,69.75027777777778
5,"prazo foi estendido,porém entregue no prazo divulgado na propaganda. Cadeira conforme foto, vem para montar, mais fácil e linda",Positiva,60.64083333333333
5,"Simplesmente lindo!!
Adorei o produto!!
Tamanho perfeito!!
Já comprei várias produtos, já faz anos que compro no baratheon !!",Positiva,22.653055555555557
5,,Positiva,22.462222222222223
5,,Positiva,66.57083333333334
4,MUITO BOM! CHEGOU DENTRO DO PRAZO.,Positiva,71.83277777777778
5,,Positiva,74.545
5,"Otimo, preço, entregou antes do prazo e produto de ótima qualidade.
",Positiva,21.536666666666665
2,"comprei um relogio de presente de natal para meu filho e ate agora nao chegou. enviei mensagens e na ultima conversa o relogio chegaria ontem, porem nao recebi nada.",Negativa,130.7386111111111
5,,Positiva,154.4322222222222
5,,Positiva,69.87416666666667
5,só poderia entregar mais rápido fim de ano ,Positiva,22.383333333333333
5,,Positiva,97.72722222222222
5,"Otima Venda, tudo perfeito.",Positiva,67.71166666666667
4,,Positiva,16.79361111111111
5,,Positiva,113.43611111111112
5,,Positiva,22.272777777777776
5,,Positiva,20.648055555555555
5,,Positiva,96.97694444444444
5,,Positiva,35.68611111111111
5,,Positiva,14.254722222222222
5,Produto de ótima qualidade!! Chegou antes do tempo esperado. Amei <3,Positiva,21.66111111111111
5,,Positiva,36.97638888888889
5,"Veio bem embalado, Envio rápido! ",Positiva,108.69055555555556
5,,Positiva,25.835277777777776
5,Estou muito satisfeita com a minha compra e com o recebimento do produto; dentro do prazo!,Positiva,23.250833333333333
5,,Positiva,34.91694444444445
4,,Positiva,41.41777777777778
1,"Os pincéis vieram amassados, não condiz com algumas fotos, mas condiz com a descrição. São fracos, não cabem na case e um veio descolado ",Negativa,35.297222222222224
5,Produto correspondente as minhas expectativas! Foi entregue antes do prazo estabelecido! ,Positiva,34.838055555555556
1,,Negativa,67.19222222222223
5,,Positiva,110.155
4,,Positiva,21.800833333333333
4,Indico a loja compro sempre na lannister .,Positiva,19.679166666666667
1,"O produto veio diferente da q mostra na foto, não é de luxo, nem acolchoado como dizia.",Negativa,22.70888888888889
5,,Positiva,39.583888888888886
5,"Foi tudo normal , como é mesmo uma compra por internet. Obrigado.",Positiva,42.437777777777775
5,,Positiva,88.73472222222222
5,,Positiva,35.60527777777778
4,Boa compra.,Positiva,20.796944444444446
4,,Positiva,35.303333333333335
4,,Positiva,107.48805555555556
5,,Positiva,14.23
4,"Produto chegou dentro do prazo. Atende pelo custo benefício, porém a bolsa não é forrada e a alça é de plástico. Estou satisfeita.",Positiva,38.25861111111111
5,Estou plenamente satisfeita com minha aquisição. E recomendo. A única coisa que não concordo é com o valor de frete. Autíssimo.,Positiva,35.16444444444444
1,,Negativa,11.349722222222223
5,,Positiva,26.319444444444443
2,"parece que mantem bem o alimento sem murchar (batata palha) mas a tampa é estranha, parece que não fecha. e o inox da tampa é feio.",Negativa,132.40194444444444
5,,Positiva,12.39611111111111
1,"Estou aguardando uma resposta até hoje, sobre os meus produtos, já foram pagos e ainda NÃO os recebi, foram 03 iguais e necessito falar com pessoas e NÃO máquina ou gravações.",Negativa,40.70305555555556
5,,Positiva,83.7088888888889
1,,Negativa,24.20777777777778
5,,Positiva,71.52444444444444
5,Entrega e produto perfeito!,Positiva,116.78944444444444
4,,Positiva,67.2025
5,Parabéns 😤 pelo excelente atendimento de qualidade.,Positiva,45.88444444444445
5,,Positiva,36.223333333333336
5,,Positiva,24.238333333333333
4,Produto entregue antecipadamente.,Positiva,83.43444444444444
5,,Positiva,83.855
5,gostei de comprar recebi o produto antes do prazo e de boa qualidade. recomendo.,Positiva,86.88333333333334
5,,Positiva,49.06611111111111
5,"Super recomendo, stark Sempre chegando antes da dta prevista =D",Positiva,39.443333333333335
4,Correios não entregou ,Positiva,22.281944444444445
4,,Positiva,37.384166666666665
4,"Entrega feita no prazo e produto em perfeitas condicoes
Parabens a equipe",Positiva,21.945833333333333
1,"Gostaria de receber os produtos corretos, tentei realizar a troca pela devolução de dinheiro no cartão, mas o site da lannister não possibilita que seja realizado.",Negativa,44.97027777777778
5,"Produto perfeito, entrega rápida. Estou satisfeitíssima. 👏🏽",Positiva,33.960277777777776
5,,Positiva,26.525833333333335
1,"meu produto veio com defeito,devolvi conforme informado.postado no correio conforme indicado.e até hoje não recebi nenhuma notificação da empresa quanto a devolução e análise para ter meuressarcimento",Negativa,502.33444444444444
5,O pedido chegou antes do prazo. Obrigada.,Positiva,40.990833333333335
1,Só recebemos 1 cartucho já abrimos reclamação no site e ainda não obtive resposta. ,Negativa,84.57694444444445
5,,Positiva,26.6425
4,"Produto de alta qualidade. Descrição confere com o produto
Entregue no tempo certo.
Recomendo.",Positiva,68.955
1,O tampo da mesa chegou todo amassado e batido.,Negativa,22.0325
2,Dentro do prazo porém poderiam agilizar como no meu outro produto que foi entregue em 2 dias.,Negativa,114.49805555555555
5,,Positiva,22.42388888888889
5,,Positiva,36.85472222222222
1,,Negativa,61.775
5,O relógio é lindo e a entrega foi muito rápida. Recomendo!,Positiva,21.171944444444446
4,,Positiva,22.385277777777777
5,,Positiva,40.882222222222225
5,,Positiva,19.713055555555556
5,"Adorei! Pequeno, fácil de usar, não arranha apela e limpa a pele.. recomendo",Positiva,83.56583333333333
1,,Negativa,88.18333333333334
5,"Como sempre, excelente serviço.",Positiva,58.591944444444444
5,,Positiva,23.084444444444443
1,Até o momento eu n recebir o produto,Negativa,84.99027777777778
5,,Positiva,22.86722222222222
4,Como sempre lannister entrega certinho,Positiva,106.89111111111112
5,,Positiva,38.797222222222224
5,,Positiva,19.79388888888889
5,"Produto perfeito, chegou antes do prazo!",Positiva,69.67694444444444
5,,Positiva,60.238055555555555
5,"Muito bom o produto, melhor que esperava e foi entregue no prazo, gostei bastante. ",Positiva,26.709444444444443
1,Muito bom o produto e preço cobrado!,Negativa,23.60638888888889
5,,Positiva,326.12694444444446
5,Sdds ,Positiva,23.60611111111111
5,muito bom o produto.Recomendo,Positiva,37.885
4,,Positiva,23.76638888888889
5,,Positiva,119.11694444444444
5,,Positiva,19.335555555555555
5,,Positiva,46.12388888888889
5,entrega dentro do prazo isso é importante. ,Positiva,85.6361111111111
5,"Gostei muito , o objeto veio o mesmo comprado, já comprei em outras lojas e veio outra cor ñ Gostei! Com lannister tudo ok.",Positiva,73.92055555555555
5,,Positiva,17.898055555555555
5,,Positiva,141.5738888888889
2,O produto não está nas medidas corretas indicadas na oferta. Terei q ligar para vcs para troca,Negativa,47.44583333333333
1,No aguardo de um retorno urgente.,Negativa,68.40777777777778
4,,Positiva,232.96472222222224
1,"Produto mais que passou do prazo de entregar, tento resolver o problema com a empresa e não consigo falar com ninguém. Tudo que fazem é me passar para reclamar num sistema que não funciona.",Negativa,468.4763888888889
5,,Positiva,89.89805555555556
5,,Positiva,42.4275
1,Deram um prazo muito grande para a entrega do produto e não conseguiram entregar no prazo ,Negativa,13.3175
2,Excelente produto indico a qualquer pessoa.,Negativa,34.764722222222225
5,tudo certinho entrega no prazo ótimo.,Positiva,83.80333333333333
5,,Positiva,23.515
4,,Positiva,35.975833333333334
5,,Positiva,36.548611111111114
1,Não recebi o produto.e agora?,Negativa,3.3233333333333333
4,,Positiva,84.54388888888889
2,,Negativa,5.136388888888889
5,,Positiva,62.5475
5,,Positiva,21.820555555555554
5,,Positiva,22.842777777777776
5,,Positiva,50.466388888888886
5,,Positiva,63.05583333333333
4,,Positiva,94.00416666666666
4,,Positiva,17.696944444444444
4,Recomendo!,Positiva,235.83777777777777
5,,Positiva,215.83027777777778
1,"comprei tapete de borracha para tr4 mitsubishi a loja entregou um tapete de pvc horrivel
no titulo ta tapete borracha tr4,
me enganaram e agora o que fazer sendo que tem despesa para devoluçao, por",Negativa,9.043611111111112
4,,Positiva,23.93777777777778
5,Ótimo perfume. Fragrância maravilhosa. Recomendo,Positiva,74.96444444444444
5,,Positiva,24.611944444444443
5,,Positiva,22.205
4,muito boa e rapida e o produto veio em bom estado agora e mesmo fazer os testes!,Positiva,35.52361111111111
5,O produto superou minha expectativa. O prazo de entrega foi antecipado em 7 dias. Já instalei e ficou show. ,Positiva,21.213055555555556
5,,Positiva,25.743055555555557
4,,Positiva,166.48777777777778
4,,Positiva,33.87222222222222
5,entrega rapida,Positiva,84.41833333333334
5,,Positiva,62.86555555555555
4,,Positiva,45.01305555555555
5,"Previsão de entrega até 18/10, recebi em 05/10, excelente.",Positiva,19.2575
5,,Positiva,21.25583333333333
5,Loja em si é boa pena a americana nao da suporte ao cliente ,Positiva,19.041944444444443
5,,Positiva,70.36638888888889
5,Exatamente o que eu precisava ,Positiva,42.51861111111111
5,"Obrigada, chegou mto rápido",Positiva,22.154722222222222
5,,Positiva,34.76722222222222
4,,Positiva,67.70611111111111
4,O único problema é que a marcação de data é a marcação americana.,Positiva,40.82361111111111
4,Acho que o produto deveria ter um prazo de validade maior.,Positiva,19.86916666666667
5,,Positiva,63.150555555555556
1,,Negativa,71.5411111111111
5,"Entrega antes do prazo, recomendo essa loja.",Positiva,25.602222222222224
5,,Positiva,274.68305555555554
1,,Negativa,66.46277777777777
5,show ,Positiva,65.53222222222222
1,,Negativa,59.00833333333333
1,,Negativa,25.823055555555555
4,,Positiva,21.362222222222222
1,,Negativa,30.68888888888889
1,,Negativa,10.130277777777778
5,,Positiva,37.738055555555555
4,,Positiva,57.84222222222222
5,,Positiva,84.40083333333334
4,,Positiva,57.4275
5,"Excelente produto, bonito e sofisticado.",Positiva,49.35888888888889
4,Não veio a nota fiscal,Positiva,74.68277777777777
5,"agradeço muito, pois recebi o produto correto conforme encontrado no site, a entrega foi super rápida. fiquei muito satisfeito e com certeza vou recomentar para os amigo.",Positiva,67.40472222222222
5,Entrega rápida produto conforme anunciado,Positiva,82.8725
5,,Positiva,83.8675
5,,Positiva,20.725277777777777
1,"MEU PRODUTO AINDA NÃO FOI ENTREGUE, JÁ FIZ MINHA RECLAMAÇÃO E ATÉ AGORA NÃO TIVE NENHUMA PREVISÃO DE ENTREGA. ESTOU SUPER INSATISFEITO E QUERO MEU DINHEIRO DE VOLTA. FOI DENUNCIAR AO PROCON.",Negativa,13.33388888888889
1,A cortina não é o modelo que pedi. |,Negativa,89.065
5,,Positiva,24.87527777777778
5,,Positiva,59.19138888888889
1,Comprei Rosa com Braços Brancos e entregam toda Preta ?,Negativa,26.77166666666667
1,Preciso de uma previsão.,Negativa,58.952222222222225
5,Estou muito satisfeita chegou antes do prazo super recomendo ,Positiva,73.08666666666667
5,,Positiva,74.51805555555555
4,Produto chegou antes do prazo estipulado e atendeu plenamente minhas expectativas. ,Positiva,33.6225
5,,Positiva,71.80027777777778
4,"Entrega dentro do prazo, produto sem nenhum problema",Positiva,82.9888888888889
5,,Positiva,27.14611111111111
5,bom,Positiva,45.87555555555556
5,Boa qualidade e preço.,Positiva,97.25222222222222
5,,Positiva,95.8711111111111
5,,Positiva,138.55055555555555
5,Sempre entrega antes do prazo.,Positiva,45.249722222222225
5,,Positiva,35.63666666666666
5,,Positiva,25.21388888888889
5,,Positiva,12.37888888888889
5,muito bom.super recomendo.entrega sempre certa.,Positiva,94.67444444444445
5,,Positiva,71.49722222222222
5,Entregue antes do prazo! Produto perfeito!,Positiva,44.035555555555554
5,,Positiva,33.95111111111111
5,"Recomendo para todos, não tive problema nenhum, mercadoria e prazo ótimos.",Positiva,34.19361111111111
5,Gostei de ter comprado nesta loja. Atendimento perfeito.,Positiva,70.13083333333333
4,,Positiva,2218.742222222222
5,,Positiva,186.78166666666667
5,Sempre compro e sempre recebo o produto certo no prazo ou antes do prazo,Positiva,110.43111111111111
5,,Positiva,41.54472222222222
5,ENTREGA MUITO RAPIDA ,Positiva,34.09972222222222
5,,Positiva,70.79138888888889
5,,Positiva,109.7286111111111
5,,Positiva,43.52166666666667
5,O produto foi entregue bem antes do prazo.adorei,Positiva,68.99916666666667
4,,Positiva,91.08472222222223
5,Ainda nao instalei mais gostei muito,Positiva,75.42694444444444
5,,Positiva,24.400277777777777
5,Bom produto. Entrega rápida. Recomendo,Positiva,118.11583333333333
5,,Positiva,20.69527777777778
5,Produto recebido no prazo e em perfeitas condições.,Positiva,35.38722222222222
5,muito bom,Positiva,637.6397222222222
5,,Positiva,26.01972222222222
5,,Positiva,298.66777777777776
1,"Recebi outra boneca, quero devolver e não consigo contato! Jamais compraria novamente dessa loja! ",Negativa,119.80805555555555
5,N/a,Positiva,36.80861111111111
4,"O produto chegou como eu imaginava,por enquanto estou gostando
",Positiva,71.37222222222222
5,,Positiva,23.24111111111111
5,,Positiva,157.8852777777778
5,Ótima rápida na entrega OBRIGADO ,Positiva,22.1275
5,,Positiva,14.371666666666666
2,Penso que deveria haver um modo de se comunicar com a empresa caso acontecesse de encomenda não ser entregue ,Negativa,10.368055555555555
5,"Produto bom, prazo bom...",Positiva,129.9375
5,,Positiva,37.61194444444445
5,Muito bom. Já é o segundo objeto que compro e recebi sem problema nenhum ,Positiva,94.97
5,Bonito e de boa qualidade. Adorei ,Positiva,67.29527777777778
5,,Positiva,74.7713888888889
5,,Positiva,116.36722222222222
5,O produto chegou antes do prazo. ,Positiva,21.886944444444445
4,,Positiva,46.6425
2,,Negativa,121.81555555555556
5,,Positiva,67.73222222222222
4,,Positiva,130.83055555555555
5,,Positiva,23.78527777777778
4,,Positiva,185.64833333333334
1,"Boa noite , não gostei pois nunca conseguimos falar com vcs pelo telefone
",Negativa,97.69055555555556
5,Vendedor compromisso do vou o cliente,Positiva,19.78638888888889
4,,Positiva,26.49
1,,Negativa,26.246111111111112
5,,Positiva,22.9625
5,,Positiva,62.69611111111111
4,,Positiva,115.62777777777778
4,,Positiva,67.32944444444445
5,Muito satisfeito entrega super rápida.. Show ..parabéns.. eu vacilei e comprei um celular nas casas Bahia tem quase um mês e não entregaram.. ,Positiva,24.43722222222222
5,,Positiva,22.003888888888888
4,,Positiva,23.829166666666666
5,ótimo,Positiva,35.57833333333333
5,Tudo cento e no prazo recomento,Positiva,23.598055555555554
1,Não recebi o jogo na cor tabaco. Só o vermelho. ,Negativa,37.490833333333335
5,,Positiva,36.175
1,"Nao foi entregue na minha casa , por isso nao gostei , nao tenho tempo de esta indo nos correios..",Negativa,14.5875
4,,Positiva,141.0561111111111
5,Compra perfeita. ,Positiva,154.37666666666667
5,,Positiva,82.90166666666667
5,,Positiva,94.19166666666666
5,,Positiva,22.37527777777778
1,O produto veio estragado,Negativa,70.49277777777777
4,,Positiva,37.12
4,,Positiva,66.43638888888889
1,"Minha mercadoria não foi entregue , já paguei a primeira fatura quero cancelar a compra pois paguei o frete e não recebi a mercadoria.
",Negativa,5.037222222222222
1,PRODUTO JA CHEGOU COM DEFEITO NÃO FUCIONOU CONFORME MINHA NECESSIDADE DE USO. INFELIZMENTE ULTIMA COMPRA MINHA TOTALMENTE INSATISFEITO.,Negativa,92.53138888888888
